Route,MonthStart,Equipment,Flights,AvgTOW_kg,TotalTOW_kg,FuelBurnKg
REC -> JTC,2024-02-01,A320,1,71010.0,71010,6609
REC -> JTC,2024-07-01,A320,3,71798.0,215394,19487
REC -> JTC,2024-12-01,A320,4,66238.25,264953,24415
REC -> JTC,2025-01-01,A320,2,72526.0,145052,13127
REC -> JTC,2025-02-01,A320,1,70642.0,70642,6561
REC -> JTC,2025-07-01,E2,4,56332.5,225330,21161
REC -> LDB,2025-06-01,A320,1,60592.0,60592,6230
REC -> LDB,2025-07-01,A320,3,71340.66666666667,214022,22202
REC -> MAO,2024-01-01,A321,19,87798.05263157895,1668163,190357
REC -> MAO,2024-01-01,A320,1,74607.0,74607,8236
REC -> MAO,2024-02-01,A321,25,86753.64,2168841,250440
REC -> MAO,2024-03-01,A321,16,85071.0625,1361137,154742
REC -> MAO,2024-04-01,A321,26,83689.92307692308,2175938,244148
REC -> MAO,2024-05-01,A321,24,86678.91666666667,2080294,236661
REC -> MAO,2024-05-01,A320,1,72925.0,72925,8510
REC -> MAO,2024-06-01,A321,26,86539.19230769231,2250019,255833
REC -> MAO,2024-07-01,A321,27,86842.29629629629,2344742,262607
REC -> MAO,2024-07-01,A320,2,75284.5,150569,17247
REC -> MAO,2024-08-01,A321,17,85840.05882352941,1459281,164668
REC -> MAO,2024-08-01,A320,5,73114.2,365571,40895
REC -> MAO,2024-09-01,A321,19,86798.05263157895,1649163,187403
REC -> MAO,2024-09-01,A320,3,75562.0,226686,26044
REC -> MAO,2024-10-01,A321,23,86655.78260869565,1993083,227332
REC -> MAO,2024-10-01,A320,8,74617.75,596942,71536
REC -> MAO,2024-11-01,A321,18,87409.83333333333,1573377,180352
REC -> MAO,2024-11-01,A320,8,73362.75,586902,70023
REC -> MAO,2024-12-01,A321,19,82901.05263157895,1575120,178635
REC -> MAO,2024-12-01,A320,2,72232.0,144464,16628
REC -> MAO,2025-01-01,A321,20,88070.65,1761413,201142
REC -> MAO,2025-01-01,A320,1,75785.0,75785,8680
REC -> MAO,2025-02-01,A321,22,87131.54545454546,1916894,222930
REC -> MAO,2025-03-01,A321,24,85736.25,2057670,237370
REC -> MAO,2025-04-01,A321,14,86101.0,1205414,136387
REC -> MAO,2025-04-01,A320,2,74511.0,149022,16877
REC -> MAO,2025-05-01,A321,19,85765.73684210527,1629549,185929
REC -> MAO,2025-05-01,A320,4,73570.25,294281,34124
REC -> MAO,2025-06-01,A321,18,85501.16666666667,1539021,175556
REC -> MAO,2025-06-01,A320,6,74593.0,447558,50714
REC -> MAO,2025-07-01,A321,24,87249.375,2093985,241790
REC -> MAO,2025-07-01,A320,3,74694.0,224082,25870
REC -> MAO,2025-08-01,A321,24,86803.54166666667,2083285,237699
REC -> MAO,2025-08-01,A320,3,74821.33333333333,224464,25435
REC -> MAO,2025-09-01,A321,23,86249.13043478261,1983730,228327
REC -> MAO,2025-09-01,A320,4,74915.75,299663,34392
REC -> MAO,2025-10-01,A321,24,86285.45833333333,2070851,239842
REC -> MAO,2025-10-01,A320,2,74837.0,149674,17845
REC -> MAO,2025-11-01,A321,8,87638.5,701108,78648
REC -> MAO,2025-11-01,A320,4,73131.0,292524,32375
REC -> MCP,2024-01-01,ATR,1,21849.0,21849,2978
REC -> MCZ,2024-01-01,ATR,134,20184.425373134327,2704713,51126
REC -> MCZ,2024-01-01,A320,1,58774.0,58774,1007
REC -> MCZ,2024-02-01,ATR,128,20274.15625,2595092,48118
REC -> MCZ,2024-02-01,A321,1,63784.0,63784,1057
REC -> MCZ,2024-03-01,ATR,82,21039.085365853658,1725205,30863
REC -> MCZ,2024-03-01,E1,1,41069.0,41069,996
REC -> MCZ,2024-04-01,ATR,131,20800.290076335878,2724838,49962
REC -> MCZ,2024-05-01,ATR,120,20477.383333333335,2457286,46060
REC -> MCZ,2024-05-01,A320,2,55963.5,111927,1981
REC -> MCZ,2024-06-01,ATR,106,20384.20754716981,2160726,41239
REC -> MCZ,2024-07-01,ATR,143,19829.6993006993,2835647,53648
REC -> MCZ,2024-07-01,A321,1,62015.0,62015,1036
REC -> MCZ,2024-08-01,ATR,131,20198.465648854963,2645999,48768
REC -> MCZ,2024-09-01,ATR,89,21041.70786516854,1872712,34232
REC -> MCZ,2024-10-01,ATR,84,20744.535714285714,1742541,32227
REC -> MCZ,2024-10-01,A320,1,60758.0,60758,978
REC -> MCZ,2024-10-01,E1,1,39618.0,39618,959
REC -> MCZ,2024-11-01,ATR,73,20432.49315068493,1491572,28074
REC -> MCZ,2024-12-01,ATR,84,21105.011904761905,1772821,32179
REC -> MCZ,2024-12-01,A320,1,57906.0,57906,914
REC -> MCZ,2025-01-01,ATR,86,20323.767441860466,1747844,33037
REC -> MCZ,2025-02-01,ATR,80,20734.6,1658768,30882
REC -> MCZ,2025-02-01,E2,2,45767.0,91534,1470
REC -> MCZ,2025-02-01,A320,1,48161.0,48161,910
REC -> MCZ,2025-03-01,ATR,78,20720.98717948718,1616237,29259
REC -> MCZ,2025-04-01,ATR,57,20693.80701754386,1179547,21834
REC -> MCZ,2025-04-01,A320,2,61485.0,122970,4720
REC -> MCZ,2025-05-01,ATR,41,21145.560975609755,866968,15919
REC -> MCZ,2025-05-01,E2,11,47458.36363636364,522042,8956
REC -> MCZ,2025-06-01,ATR,51,20907.960784313724,1066306,20092
REC -> MCZ,2025-07-01,ATR,71,20870.957746478874,1481838,27835
REC -> MCZ,2025-07-01,A320,1,51232.0,51232,983
REC -> MCZ,2025-08-01,ATR,57,20641.385964912282,1176559,22265
REC -> MCZ,2025-09-01,ATR,52,20993.73076923077,1091674,20396
REC -> MCZ,2025-10-01,ATR,55,21140.890909090907,1162749,21334
REC -> MCZ,2025-10-01,E2,2,52735.5,105471,5040
REC -> MCZ,2025-11-01,ATR,20,21252.95,425059,7529
REC -> MVD,2024-01-01,A320,8,74039.375,592315,84559
REC -> MVD,2024-02-01,A320,6,74989.66666666667,449938,64057
REC -> MVD,2024-03-01,A320,9,72797.44444444444,655177,94447
REC -> MVD,2024-04-01,A320,6,72322.83333333333,433937,64534
REC -> MVD,2024-05-01,A320,7,72125.0,504875,74247
REC -> MVD,2024-06-01,A320,9,72752.66666666667,654774,97124
REC -> MVD,2024-07-01,A320,8,74845.625,598765,86810
REC -> MVD,2024-08-01,A320,8,72402.0,579216,83107
REC -> MVD,2024-09-01,A320,6,73034.5,438207,62630
REC -> MVD,2024-10-01,A320,9,74382.0,669438,97129
REC -> MVD,2024-11-01,A320,7,73932.57142857143,517528,77073
REC -> MVD,2024-12-01,E2,5,57314.2,286571,43074
REC -> MVD,2024-12-01,A320,1,68265.0,68265,9848
REC -> MVD,2025-01-01,E2,8,57602.25,460818,67224
REC -> MVD,2025-02-01,E2,6,58844.166666666664,353065,50627
REC -> MVD,2025-03-01,E2,9,57839.22222222222,520553,74918
REC -> MVD,2025-04-01,E2,5,58300.6,291503,43234
REC -> MVD,2025-04-01,A320,3,68696.0,206088,31457
REC -> MVD,2025-05-01,E2,9,57040.666666666664,513366,77305
REC -> MVD,2025-06-01,E2,6,55663.666666666664,333982,51297
REC -> MVD,2025-07-01,E2,7,59241.57142857143,414691,62166
REC -> MVD,2025-08-01,E2,6,56665.666666666664,339994,50965
REC -> MVD,2025-09-01,E2,4,58248.0,232992,35432
REC -> MVD,2025-10-01,E2,8,58543.25,468346,70223
REC -> MVD,2025-11-01,E2,3,58149.666666666664,174449,27396
REC -> MVF,2024-01-01,ATR,23,21901.478260869564,503734,16366
REC -> MVF,2024-02-01,ATR,22,21841.590909090908,480515,16674
REC -> MVF,2024-03-01,ATR,21,21835.714285714286,458550,15459
REC -> MVF,2024-04-01,ATR,26,22203.80769230769,577299,19851
REC -> MVF,2024-05-01,ATR,21,22377.190476190477,469921,15422
REC -> MVF,2024-06-01,ATR,24,22134.791666666668,531235,17979
REC -> MVF,2024-07-01,ATR,31,21091.1935483871,653827,21770
REC -> MVF,2024-08-01,ATR,28,21153.89285714286,592309,19899
REC -> MVF,2024-09-01,ATR,19,21455.36842105263,407652,13357
REC -> MVF,2024-10-01,ATR,12,21007.833333333332,252094,8513
REC -> MVF,2024-11-01,ATR,15,21009.333333333332,315140,10287
REC -> MVF,2024-12-01,ATR,11,21832.0,240152,8049
REC -> MVF,2025-01-01,ATR,14,20676.285714285714,289468,9874
REC -> MVF,2025-02-01,ATR,12,20538.333333333332,246460,8456
REC -> MVF,2025-03-01,ATR,4,21171.0,84684,2836
REC -> NAT,2024-01-01,ATR,128,20682.046875,2647302,64683
REC -> NAT,2024-01-01,A320,3,58717.666666666664,176153,3887
REC -> NAT,2024-02-01,ATR,127,20536.32283464567,2608113,65701
REC -> NAT,2024-02-01,A320,1,59289.0,59289,1322
REC -> NAT,2024-02-01,E1,1,37811.0,37811,1278
REC -> NAT,2024-03-01,ATR,79,21548.08860759494,1702299,41690
REC -> NAT,2024-03-01,A320,6,60196.833333333336,361181,10917
REC -> NAT,2024-04-01,ATR,124,20937.41935483871,2596240,64024
REC -> NAT,2024-04-01,A320,3,52576.333333333336,157729,4030
REC -> NAT,2024-05-01,ATR,140,20794.67142857143,2911254,73350
REC -> NAT,2024-05-01,A320,4,53858.75,215435,4857
REC -> NAT,2024-05-01,A321,1,60557.0,60557,1368
REC -> NAT,2024-06-01,ATR,124,20832.74193548387,2583260,63885
REC -> NAT,2024-06-01,A320,4,56492.25,225969,5016
REC -> NAT,2024-07-01,ATR,151,20780.152317880795,3137803,78104
REC -> NAT,2024-07-01,A320,5,60149.2,300746,6582
REC -> NAT,2024-08-01,ATR,94,21053.159574468085,1978997,48209
REC -> NAT,2024-08-01,A320,4,59795.25,239181,5031
REC -> NAT,2024-08-01,E1,1,40708.0,40708,1290
REC -> NAT,2024-09-01,ATR,58,21701.275862068964,1258674,30427
REC -> NAT,2024-09-01,E2,5,50615.8,253079,5657
REC -> NAT,2024-09-01,A320,4,59653.0,238612,5183
REC -> NAT,2024-10-01,ATR,83,21368.265060240963,1773566,44491
REC -> NAT,2024-11-01,ATR,71,21519.915492957745,1527914,37233
REC -> NAT,2024-12-01,ATR,81,21656.85185185185,1754205,44727
REC -> NAT,2024-12-01,A320,1,64885.0,64885,1324
REC -> NAT,2025-01-01,ATR,85,20965.470588235294,1782065,44332
REC -> NAT,2025-01-01,E2,1,47319.0,47319,1096
REC -> NAT,2025-02-01,ATR,76,21560.776315789473,1638619,40222
REC -> NAT,2025-03-01,ATR,81,21584.703703703704,1748361,43713
REC -> NAT,2025-03-01,A320,1,54074.0,54074,1183
REC -> NAT,2025-04-01,ATR,80,21340.4625,1707237,44182
REC -> NAT,2025-04-01,A320,1,50916.0,50916,1192
REC -> NAT,2025-04-01,A321,1,63394.0,63394,1269
REC -> NAT,2025-04-01,E2,1,43392.0,43392,964
REC -> NAT,2025-05-01,ATR,93,21517.322580645163,2001111,49602
REC -> NAT,2025-05-01,A320,1,60102.0,60102,1270
REC -> NAT,2025-05-01,E2,1,44740.0,44740,1045
REC -> NAT,2025-06-01,ATR,52,21845.53846153846,1135968,28084
REC -> NAT,2025-06-01,E2,1,54985.0,54985,3406
REC -> NAT,2025-07-01,ATR,58,21931.293103448275,1272015,31846
REC -> NAT,2025-07-01,E2,1,46885.0,46885,3496
REC -> NAT,2025-08-01,ATR,57,21650.491228070176,1234078,31176
REC -> NAT,2025-08-01,E2,2,50192.5,100385,4970
REC -> NAT,2025-08-01,A320,1,56643.0,56643,1264
REC -> NAT,2025-09-01,ATR,54,21750.074074074073,1174504,29912
REC -> NAT,2025-10-01,ATR,70,21391.02857142857,1497372,36853
REC -> NAT,2025-11-01,ATR,24,21354.416666666668,512506,12283
REC -> NSR,2024-01-01,ATR,7,21958.571428571428,153710,8869
REC -> NSR,2024-02-01,ATR,9,20243.444444444445,182191,10864
REC -> NSR,2024-03-01,ATR,6,20205.5,121233,7267
REC -> NSR,2024-04-01,ATR,7,19898.285714285714,139288,8247
REC -> NSR,2024-05-01,ATR,8,21125.0,169000,9877
REC -> NSR,2024-06-01,ATR,5,21810.2,109051,6364
REC -> NSR,2024-07-01,ATR,8,21535.375,172283,9785
REC -> NSR,2024-08-01,ATR,7,21269.85714285714,148889,8545
REC -> NSR,2024-09-01,ATR,7,19989.428571428572,139926,8154
REC -> NSR,2024-10-01,ATR,11,20451.727272727272,224969,13696
REC -> NSR,2024-11-01,ATR,11,20014.727272727272,220162,13576
REC -> NSR,2024-12-01,ATR,13,21342.076923076922,277447,16185
REC -> NSR,2025-01-01,ATR,10,21704.9,217049,13099
REC -> NSR,2025-02-01,ATR,11,20822.545454545456,229048,13543
REC -> NSR,2025-03-01,ATR,3,21096.0,63288,3763
REC -> NVT,2024-12-01,A320,2,67861.0,135722,14718
REC -> NVT,2024-12-01,E2,2,58588.5,117177,13084
REC -> NVT,2025-01-01,E2,7,58506.857142857145,409548,45093
REC -> NVT,2025-01-01,A320,2,66960.0,133920,14006
REC -> NVT,2025-02-01,A320,1,65561.0,65561,7013
REC -> PAV,2024-01-01,ATR,12,20479.166666666668,245750,7852
REC -> PAV,2024-02-01,ATR,10,19742.1,197421,6279
REC -> PAV,2024-03-01,ATR,8,19425.25,155402,4853
REC -> PAV,2024-04-01,ATR,10,19803.8,198038,6210
REC -> PAV,2024-05-01,ATR,12,20456.0,245472,7831
REC -> PAV,2024-06-01,ATR,7,19663.0,137641,4913
REC -> PLU,2024-06-01,ATR,1,17423.0,17423,2066
REC -> PLU,2024-10-01,ATR,1,17756.0,17756,2227
REC -> PLU,2025-03-01,ATR,1,17629.0,17629,1945
REC -> PLU,2025-06-01,ATR,1,18022.0,18022,2749
REC -> PMW,2024-12-01,A320,4,62805.5,251222,16866
REC -> PMW,2025-01-01,A320,9,69770.66666666667,627936,41278
REC -> PNZ,2024-01-01,E1,46,44757.13043478261,2058828,110335
REC -> PNZ,2024-01-01,ATR,7,21939.14285714286,153574,6852
REC -> PNZ,2024-02-01,E1,25,43087.36,1077184,58034
REC -> PNZ,2024-02-01,ATR,4,21920.5,87682,4237
REC -> PNZ,2024-03-01,E1,18,43548.555555555555,783874,41893
REC -> PNZ,2024-03-01,ATR,15,21517.4,322761,14757
REC -> PNZ,2024-04-01,E1,40,44509.0,1780360,94369
REC -> PNZ,2024-04-01,ATR,4,21904.75,87619,3999
REC -> PNZ,2024-05-01,E1,36,44343.944444444445,1596382,83981
REC -> PNZ,2024-05-01,ATR,5,21862.6,109313,4991
REC -> PNZ,2024-05-01,A320,1,60533.0,60533,2135
REC -> PNZ,2024-06-01,E1,35,45469.37142857143,1591428,84003
REC -> PNZ,2024-06-01,ATR,5,21875.8,109379,4843
REC -> PNZ,2024-06-01,A320,1,65710.0,65710,2430
REC -> PNZ,2024-07-01,E1,47,44061.12765957447,2070873,108924
REC -> PNZ,2024-07-01,ATR,8,21350.25,170802,7885
REC -> PNZ,2024-08-01,E1,28,44287.07142857143,1240038,65176
REC -> PNZ,2024-08-01,ATR,2,22419.0,44838,1842
REC -> PNZ,2024-09-01,E2,47,52013.72340425532,2444645,90712
REC -> PNZ,2024-09-01,A320,1,58697.0,58697,2154
REC -> PNZ,2024-09-01,A321,1,74222.0,74222,2655
REC -> PNZ,2024-09-01,ATR,1,19012.0,19012,892
REC -> PNZ,2024-09-01,E1,1,42540.0,42540,2151
REC -> PNZ,2024-10-01,ATR,29,22091.379310344826,640650,29756
REC -> PNZ,2024-10-01,E1,12,45435.5,545226,28569
REC -> PNZ,2024-10-01,E2,2,50192.0,100384,3930
REC -> PNZ,2024-10-01,A320,1,61490.0,61490,2178
REC -> PNZ,2024-11-01,E2,25,51839.24,1295981,49005
REC -> PNZ,2024-11-01,ATR,14,22210.0,310940,14749
REC -> PNZ,2024-11-01,E1,1,46134.0,46134,2535
REC -> PNZ,2024-12-01,ATR,49,22139.836734693876,1084852,50245
REC -> PNZ,2025-01-01,ATR,29,21995.655172413793,637874,30005
REC -> PNZ,2025-01-01,E1,15,44248.46666666667,663727,34714
REC -> PNZ,2025-01-01,E2,3,50844.0,152532,8670
REC -> PNZ,2025-02-01,E2,38,50808.31578947369,1930716,73563
REC -> PNZ,2025-02-01,ATR,10,21692.1,216921,10173
REC -> PNZ,2025-02-01,A320,1,63771.0,63771,2376
REC -> PNZ,2025-03-01,ATR,19,22438.894736842107,426339,19192
REC -> PNZ,2025-03-01,E2,14,49514.0,693196,25888
REC -> PNZ,2025-04-01,E2,20,52984.4,1059688,39244
REC -> PNZ,2025-04-01,ATR,8,22096.625,176773,8271
REC -> PNZ,2025-05-01,ATR,27,22204.14814814815,599512,27487
REC -> PNZ,2025-05-01,E2,6,52556.5,315339,11551
REC -> PNZ,2025-06-01,ATR,25,22384.64,559616,25957
REC -> PNZ,2025-07-01,ATR,28,22408.60714285714,627441,29458
REC -> PNZ,2025-08-01,ATR,28,22185.321428571428,621189,29116
REC -> PNZ,2025-09-01,ATR,28,22311.178571428572,624713,29742
REC -> PNZ,2025-10-01,ATR,19,22356.842105263157,424780,19701
REC -> PNZ,2025-10-01,E2,2,51751.0,103502,3844
REC -> PNZ,2025-11-01,E2,10,51401.4,514014,19137
REC -> POA,2024-01-01,A320,23,72027.08695652174,1656623,197210
REC -> POA,2024-02-01,A320,18,68730.33333333333,1237146,150994
REC -> POA,2024-03-01,A320,11,69561.36363636363,765175,93290
REC -> POA,2024-04-01,A320,24,70406.08333333333,1689746,206766
REC -> POA,2024-05-01,A320,2,74244.5,148489,17762
REC -> POA,2024-12-01,E2,4,58326.25,233305,30175
REC -> POA,2025-01-01,E2,10,58298.8,582988,71692
REC -> POA,2025-02-01,E2,1,59531.0,59531,7403
REC -> POA,2025-03-01,A320,6,70392.5,422355,50316
REC -> POA,2025-04-01,E2,36,56959.72222222222,2050550,261181
REC -> POA,2025-05-01,E2,47,56737.72340425532,2666673,339966
REC -> POA,2025-05-01,A320,2,68915.5,137831,17447
REC -> POA,2025-06-01,E2,42,57640.80952380953,2420914,307478
REC -> POA,2025-07-01,E2,45,57521.26666666667,2588457,324839
REC -> POA,2025-07-01,A320,4,71965.5,287862,34700
REC -> POA,2025-08-01,E2,40,57658.825,2306353,289571
REC -> POA,2025-09-01,E2,45,57094.666666666664,2569260,326132
REC -> POA,2025-10-01,E2,51,58068.450980392154,2961491,369733
REC -> POA,2025-11-01,E2,19,58730.73684210526,1115884,144103
REC -> PPB,2024-01-01,A320,4,69017.25,276069,27255
REC -> PPB,2024-07-01,A320,4,70138.5,280554,28519
REC -> PPB,2024-12-01,A320,4,71212.0,284848,28506
REC -> PPB,2025-01-01,A320,3,71701.33333333333,215104,20854
REC -> PPB,2025-07-01,A320,4,70632.0,282528,29546
REC -> PPB,2025-08-01,A320,1,69319.0,69319,7505
REC -> PVH,2024-12-01,A320,5,72479.6,362398,43946
REC -> PVH,2025-01-01,A320,2,73233.0,146466,18033
REC -> PVH,2025-04-01,A320,2,73865.0,147730,20793
REC -> RAO,2024-01-01,A320,8,72074.75,576598,50848
REC -> RAO,2024-02-01,A320,4,68550.5,274202,23712
REC -> RAO,2024-03-01,A320,4,71340.75,285363,24427
REC -> RAO,2024-04-01,A320,6,69635.83333333333,417815,35806
REC -> RAO,2024-05-01,A320,5,69441.6,347208,29754
REC -> RAO,2024-06-01,A320,9,70664.77777777778,635983,54370
REC -> RAO,2024-07-01,A320,6,71741.16666666667,430447,36773
REC -> RAO,2024-08-01,A320,8,70544.625,564357,45372
REC -> RAO,2024-09-01,A320,6,71303.33333333333,427820,36712
REC -> RAO,2024-10-01,A320,12,69980.08333333333,839761,73226
REC -> RAO,2024-11-01,A320,10,70405.9,704059,60969
REC -> RAO,2024-12-01,A320,9,70818.77777777778,637369,54489
REC -> RAO,2024-12-01,E2,1,58016.0,58016,5189
REC -> RAO,2025-01-01,A320,10,70959.4,709594,63376
REC -> RAO,2025-01-01,E2,2,57277.5,114555,9653
REC -> RAO,2025-02-01,A320,7,71355.71428571429,499490,42267
REC -> RAO,2025-02-01,E2,3,56378.0,169134,14153
REC -> RAO,2025-03-01,A320,13,70764.15384615384,919934,77675
REC -> RAO,2025-04-01,A320,7,71495.71428571429,500470,43252
REC -> RAO,2025-05-01,A320,8,71166.125,569329,48831
REC -> RAO,2025-06-01,A320,12,67636.83333333333,811642,70742
REC -> RAO,2025-07-01,A320,13,70842.76923076923,920956,79419
REC -> RAO,2025-08-01,A320,13,68698.38461538461,893079,77452
REC -> RAO,2025-09-01,A320,12,70281.75,843381,72143
REC -> RAO,2025-10-01,A320,11,70911.36363636363,780025,66115
REC -> RAO,2025-11-01,A320,5,71188.8,355944,31222
REC -> REC,2024-01-01,ATR,1,22996.0,22996,683
REC -> REC,2024-02-01,ATR,2,19203.5,38407,1050
REC -> REC,2024-03-01,A320,1,63412.0,63412,1054
REC -> REC,2024-03-01,ATR,1,20737.0,20737,242
REC -> REC,2024-04-01,ATR,5,21975.2,109876,5260
REC -> REC,2024-05-01,ATR,2,19841.5,39683,3823
REC -> REC,2024-06-01,ATR,2,22522.5,45045,2864
REC -> REC,2024-06-01,E1,1,44997.0,44997,582
REC -> REC,2024-07-01,ATR,2,21478.5,42957,2588
REC -> REC,2024-07-01,E1,1,41119.0,41119,4633
REC -> REC,2024-08-01,ATR,1,21350.0,21350,271
REC -> REC,2024-09-01,A320,2,63330.0,126660,10360
REC -> REC,2024-09-01,ATR,2,22511.0,45022,3094
REC -> REC,2024-10-01,ATR,2,21693.5,43387,821
REC -> REC,2024-11-01,ATR,1,22625.0,22625,498
REC -> REC,2024-12-01,A320,1,58533.0,58533,2836
REC -> REC,2025-01-01,ATR,2,18338.0,36676,484
REC -> REC,2025-01-01,E2,1,46909.0,46909,3530
REC -> REC,2025-02-01,ATR,7,20331.85714285714,142323,5527
REC -> REC,2025-03-01,A321,1,77271.0,77271,2919
REC -> REC,2025-04-01,ATR,2,21487.5,42975,2051
REC -> REC,2025-04-01,A320,1,68155.0,68155,1291
REC -> REC,2025-05-01,E1,1,46906.0,46906,2006
REC -> REC,2025-06-01,ATR,3,21758.333333333332,65275,1745
REC -> REC,2025-07-01,E2,1,54019.0,54019,3536
REC -> REC,2025-08-01,ATR,1,21440.0,21440,777
REC -> SJP,2024-01-01,A320,6,70338.83333333333,422033,37046
REC -> SJP,2024-02-01,A320,3,67244.0,201732,18197
REC -> SJP,2024-03-01,A320,4,66605.25,266421,23423
REC -> SJP,2024-04-01,A320,6,66937.33333333333,401624,37153
REC -> SJP,2024-05-01,A320,5,66968.4,334842,29762
REC -> SJP,2024-06-01,A320,9,65175.11111111111,586576,53160
REC -> SJP,2024-07-01,A320,5,69151.6,345758,32745
REC -> SJP,2024-08-01,A320,7,66498.14285714286,465487,41911
REC -> SJP,2024-09-01,A320,8,68400.0,547200,50060
REC -> SJP,2024-10-01,A320,13,66457.23076923077,863944,77964
REC -> SJP,2024-11-01,A320,12,68264.41666666667,819173,74111
REC -> SJP,2024-12-01,A320,10,67698.0,676980,60455
REC -> SJP,2025-01-01,A320,12,68127.16666666667,817526,73107
REC -> SJP,2025-02-01,A320,8,66912.5,535300,48148
REC -> SJP,2025-02-01,E2,3,56197.333333333336,168592,15185
REC -> SJP,2025-03-01,A320,12,67335.83333333333,808030,71672
REC -> SJP,2025-03-01,E2,1,57722.0,57722,5458
REC -> SJP,2025-04-01,A320,11,68649.09090909091,755140,67276
REC -> SJP,2025-05-01,A320,10,68182.4,681824,63045
REC -> SJP,2025-06-01,A320,10,67055.5,670555,62241
REC -> SJP,2025-07-01,A320,12,68068.58333333333,816823,75295
REC -> SJP,2025-08-01,A320,10,68985.7,689857,63551
REC -> SJP,2025-09-01,A320,10,68340.1,683401,61451
REC -> SJP,2025-10-01,A320,10,70361.6,703616,63011
REC -> SJP,2025-11-01,A320,5,69390.6,346953,31147
REC -> SLZ,2024-01-01,A320,36,67335.83333333333,2424090,134871
REC -> SLZ,2024-02-01,A320,40,64405.525,2576221,149826
REC -> SLZ,2024-03-01,A320,29,65213.8275862069,1891201,106702
REC -> SLZ,2024-03-01,E1,1,46948.0,46948,3993
REC -> SLZ,2024-04-01,A320,39,66345.7435897436,2587484,145463
REC -> SLZ,2024-04-01,A321,1,77338.0,77338,4299
REC -> SLZ,2024-05-01,A320,38,67896.86842105263,2580081,146708
REC -> SLZ,2024-06-01,A320,42,68727.16666666667,2886541,161500
REC -> SLZ,2024-07-01,A320,34,67953.08823529411,2310405,129024
REC -> SLZ,2024-08-01,A320,41,68283.90243902439,2799640,153568
REC -> SLZ,2024-09-01,A320,37,68427.16216216216,2531805,142529
REC -> SLZ,2024-09-01,A321,1,72349.0,72349,4132
REC -> SLZ,2024-10-01,A320,37,66766.91891891892,2470376,144110
REC -> SLZ,2024-10-01,E1,2,45639.5,91279,7932
REC -> SLZ,2024-10-01,A321,1,75935.0,75935,4138
REC -> SLZ,2024-11-01,A320,35,68157.28571428571,2385505,137672
REC -> SLZ,2024-12-01,A320,34,68773.82352941176,2338310,130475
REC -> SLZ,2024-12-01,E2,9,54269.11111111111,488422,28017
REC -> SLZ,2025-01-01,A320,27,66101.48148148147,1784740,101702
REC -> SLZ,2025-01-01,E2,20,55040.1,1100802,63129
REC -> SLZ,2025-01-01,E1,1,48283.0,48283,4191
REC -> SLZ,2025-02-01,E2,26,54606.653846153844,1419773,84588
REC -> SLZ,2025-02-01,A320,11,66039.63636363637,726436,43377
REC -> SLZ,2025-03-01,A320,39,65920.8717948718,2570914,145603
REC -> SLZ,2025-03-01,E2,8,54161.75,433294,25279
REC -> SLZ,2025-04-01,A320,38,66674.68421052632,2533638,145024
REC -> SLZ,2025-04-01,E2,1,54628.0,54628,3110
REC -> SLZ,2025-05-01,A320,35,69614.54285714286,2436509,138406
REC -> SLZ,2025-05-01,E2,10,55007.7,550077,33003
REC -> SLZ,2025-05-01,E1,2,47335.5,94671,8152
REC -> SLZ,2025-06-01,A320,42,69430.23809523809,2916070,165687
REC -> SLZ,2025-06-01,A321,1,77096.0,77096,4306
REC -> SLZ,2025-06-01,E2,1,54518.0,54518,3059
REC -> SLZ,2025-07-01,A320,33,69630.0,2297790,131033
REC -> SLZ,2025-08-01,A320,35,68964.5142857143,2413758,131660
REC -> SLZ,2025-09-01,A320,50,67745.46,3387273,192281
